time (min),differential refractive index data: differential refractive index  (RIU),raw light scattering data: detector voltage  (V) detector 1,raw light scattering data: detector voltage  (V) detector 2,raw light scattering data: detector voltage  (V) detector 3,raw light scattering data: detector voltage  (V) detector 4,raw light scattering data: detector voltage  (V) detector 5,raw light scattering data: detector voltage  (V) detector 6,raw light scattering data: detector voltage  (V) detector 7,raw light scattering data: detector voltage  (V) detector 8
0.2784526464923766,-4.011440026322234e-007,-0.002308225590569091,-0.003267373392806139,-0.006031264980935314,-2.50469974205636e-006,-0.004742485272982822,-0.005886373233419312,-0.006086527937420927,-0.005299578615709955
0.2866424303376553,-4.000476760344825e-007,-0.0014058083692845,-0.002901560153306282,-0.005710969709346592,-2.259987955111065e-006,-0.00465299264790292,-0.005894783509611229,-0.006066041709056225,-0.005660452307726382
0.294832214182934,-3.984524092632003e-007,-0.001549087696198548,-0.002808163136412245,-0.004931066527946337,-2.766880063620469e-006,-0.004628840548594582,-0.005855692124283413,-0.006030383467587441,-0.005854421858444758
0.3030219980282127,-3.978006763833905e-007,-0.001692367023112151,-0.003104989927490809,-0.005052677975092179,-3.273772172351919e-006,-0.004672558597895199,-0.005843366055270999,-0.006018441218001991,-0.005438048968143705
0.3112117818734915,-3.977596971671167e-007,-0.003364044480024031,-0.003401816718569373,-0.005174289422238021,-2.428995066972028e-006,-0.004716276647195844,-0.005933791058874455,-0.006375716334105497,-0.005294826555043541
0.3194015657187702,-3.983207810240759e-007,-0.005035721936936355,-0.004088867317620648,-0.006197415497929959,-2.355196045300545e-006,-0.004806371127036635,-0.006024216062477911,-0.006732991450209225,-0.005266604100549022
0.3275913495640489,-3.988818648810351e-007,-0.0046191355932379,-0.004028194224277137,-0.006268808441967866,-2.281397023518039e-006,-0.004827074756298122,-0.006002375817967004,-0.006552468303010595,-0.005310968524529613
0.3357811334093276,-4.002198140282201e-007,-0.002143517399028294,-0.003443911762155583,-0.005556993923662157,-1.410483573494048e-006,-0.004664217417322619,-0.005857386409881732,-0.006128542431173778,-0.005355332948510094
0.3439709172546064,-3.993187374024682e-007,-0.002642388103043736,-0.003295288837165067,-0.005253652791110119,-1.090162394135064e-006,-0.004581105356592286,-0.005785268135296812,-0.006072786438428124,-0.005302383595543803
0.3521607010998851,-3.98942819324042e-007,-0.003141258807059177,-0.003454373598573368,-0.005449403643795148,-7.794550919149046e-007,-0.004620569365454297,-0.005813982516762711,-0.00612435097710462,-0.005282454936056724
0.3603504849451639,-3.988771523317676e-007,-0.004799232016369892,-0.003613458359981614,-0.005645154496480231,-1.181064784083752e-006,-0.004660033374316308,-0.005842696898228611,-0.006175915515780894,-0.005262526276569868
0.3685402687904426,-3.988914045200722e-007,-0.004875127623473308,-0.003691491642596523,-0.00584563678427813,-1.582674476363621e-006,-0.004781752023848757,-0.005976441480530836,-0.006197970219059323,-0.005157736608161878
0.3767300526357212,-3.989056567083802e-007,-0.004951023230576279,-0.003769524925211376,-0.006151639546035426,-2.774098283531146e-006,-0.004900862122818983,-0.006035992850759092,-0.006113548671744185,-0.005110332640589022
0.384919836481,-3.978952519408975e-007,-0.005606218308183752,-0.003975408109975986,-0.006457642307792721,-3.816966402059308e-006,-0.005019972221789196,-0.006095544220987348,-0.006029127124429046,-0.005062928673016054
0.3931096203262787,-3.975246344064369e-007,-0.006322995138650533,-0.003991822790881505,-0.006468128344701951,-3.452655123248327e-006,-0.005067418314404673,-0.006032718288299738,-0.00593393328954539,-0.00476362070724734
0.4012994041715574,-3.973875346449003e-007,-0.006029195740489435,-0.003605389303325213,-0.005152897600134043,-3.295185672436141e-006,-0.004715424585650468,-0.005814238464721455,-0.005838739454661734,-0.004604733440683684
0.4094891880168362,-3.978130161700865e-007,-0.005735396342327448,-0.003218955815768865,-0.005209504080809668,-3.137716221623954e-006,-0.004682397316600778,-0.005814804651974426,-0.005803060098686474,-0.004536901586600473
0.4176789718621149,-3.982384976952725e-007,-0.002299855165007081,-0.003278259026703645,-0.005266110561485349,-2.458997263365959e-006,-0.00471072034421105,-0.005858823349106396,-0.005865370792715097,-0.004895228102616223
0.4258687557073937,-3.983644012481962e-007,-0.001771281449177931,-0.003337562237638481,-0.005469113225637035,-2.166916683643549e-006,-0.00473904337182135,-0.005902842046238366,-0.005927681486743608,-0.005253554618631973
0.4340585395526724,-3.984903048011232e-007,-0.00124270773334878,-0.003516709151289932,-0.005943451845415892,-1.874836104032163e-006,-0.00479155533573708,-0.006002550464809742,-0.006109682367143265,-0.005368467467853688
0.4422483233979511,-3.990694265893768e-007,-0.0007769365075240842,-0.003303553567646611,-0.005764030616728477,-1.855192237387726e-006,-0.004797067978472264,-0.006053158151506449,-0.006205946209260627,-0.005483380317075404
0.4504381072432299,-3.981579351973637e-007,0.01016555329154878,-0.002426919338907208,-0.005668172113686365,-2.167469225211605e-006,-0.004802580621207447,-0.006103765838203185,-0.006302210051377877,-0.005911737032443298
0.4586278910885085,-3.978121160459445e-007,0.008879076873535396,-0.002476708550650242,-0.005572313610644197,-2.479746212924461e-006,-0.004790796879760501,-0.006099942384027918,-0.006294277591277431,-0.006072319262345527
0.4668176749337872,-3.974662968945289e-007,0.007592600455522458,-0.002526497762393276,-0.00573016678348881,-3.046977938958584e-006,-0.004808146747430991,-0.006069832018500726,-0.006291188113789703,-0.006084184190119579
0.475007458779066,-3.964660092789681e-007,0.003656151667256413,-0.002840259326952865,-0.005888019956333312,-3.614209664881685e-006,-0.004825496615101454,-0.00607996552521739,-0.006443022928713571,-0.006096049117893521
0.4831972426243447,-3.965373565305228e-007,-0.005189431705801884,-0.00380877075380609,-0.006311798140851532,-4.918372743190069e-006,-0.004903147896915011,-0.006090099031934027,-0.006594857743637439,-0.0060993682639926
0.4913870264696234,-3.96608703782074e-007,-0.003422783161590282,-0.003548789058984814,-0.00593000505839375,-4.68624177518695e-006,-0.004795697657656278,-0.006034449504690786,-0.00616275939687827,-0.00611473730201062
0.4995768103149022,-3.968533661734518e-007,-0.003015718049620197,-0.003508237056987495,-0.005754450966446278,-3.722260410676803e-006,-0.004758875808407004,-0.006021452560260127,-0.005865475495496542,-0.005887540722901319
0.5077665941601809,-3.968496400100705e-007,-0.002942900722433528,-0.003467685054990233,-0.005730780532157698,-3.333230042867896e-006,-0.004777549666239361,-0.006031357417231403,-0.005753135268206866,-0.005307641893436577
0.5159563780054596,-3.976403471915406e-007,-0.002870083395247303,-0.003450012892971532,-0.005861271041509242,-3.25092071951083e-006,-0.004796223524071719,-0.006041262274202652,-0.005733266877962939,-0.005185993912358855
0.5241461618507384,-3.97933737312426e-007,-0.002991098775031009,-0.003432340730952832,-0.005991761550860786,-3.168611396042742e-006,-0.004797092137697023,-0.006014844800065949,-0.005758549791071932,-0.005064345931281356
0.5323359456960171,-3.978774450984629e-007,-0.003112114154814716,-0.003426684102768751,-0.005857629789260854,-2.178441089850658e-006,-0.004687235324683736,-0.005980717648017747,-0.005783832704180814,-0.00488445594981568
0.5405257295412959,-3.968555005150441e-007,-0.003647554566310607,-0.003421027474584726,-0.005723498027660923,-1.857614948641562e-006,-0.004678678100617895,-0.005969018415641736,-0.006021885840064578,-0.004723361872591148
0.5487155133865745,-3.964167414080982e-007,-0.001829174186732452,-0.00308887777781286,-0.004511163054536305,-2.009747589015731e-006,-0.004601128732225235,-0.005957319183265725,-0.00606480948078314,-0.004756482334427714
0.5569052972318532,-3.959779823011489e-007,0.0008325415654830692,-0.00293118852897839,-0.004845921974377554,-2.161880229167856e-006,-0.004667243292716561,-0.005935261518108054,-0.006168666456239591,-0.004789602796264392
0.565095081077132,-3.958245587699569e-007,-0.0002250748706256189,-0.003495748699621937,-0.005180680894218859,-3.856398912760461e-006,-0.004733357853207887,-0.005997772080859665,-0.00627252343169582,-0.005010055466462715
0.5732848649224107,-3.941792649086763e-007,-0.001282691306733863,-0.004060308870265539,-0.00620266356339183,-1.877991812948565e-006,-0.004917694039381054,-0.006060282643611248,-0.006570824358316907,-0.005161473347307655
0.5814746487676894,-3.939766766950029e-007,-0.001163067432424114,-0.004059934746843741,-0.006169830932889309,-1.615179050951099e-006,-0.004904339131225566,-0.006091266298190956,-0.006593189026033453,-0.005155530641546724
0.5896644326129682,-3.938980731505795e-007,0.002115482986679407,-0.003575497645527392,-0.005670876888645315,-1.752108568564559e-006,-0.004827020828584494,-0.006010916361642721,-0.006104538120927039,-0.005175531475093753
0.5978542164582469,-3.93881461940783e-007,0.001889025240755071,-0.003438032126090562,-0.005486196013550715,-1.889038086178019e-006,-0.004789132970513504,-0.005996682058643621,-0.005964979255329128,-0.005195532308640893
0.6060440003035256,-3.938648507309898e-007,0.00166256749483118,-0.003599135716423896,-0.005625910703174419,-2.425709883291383e-006,-0.004849227988585197,-0.006051605704558066,-0.005898556693698209,-0.005074201135297551
0.6142337841488044,-3.939352234366353e-007,-0.0003072381380793132,-0.003760239306757229,-0.005765625392798068,-2.741100839753763e-006,-0.004909323006656835,-0.006106529350472512,-0.005832134132067068,-0.005068611498452502
0.6224235679940831,-3.940055961422773e-007,-2.394656629434167e-006,-0.003290223557657346,-0.005398539012937631,-2.854126551543601e-006,-0.004623827600848729,-0.005964062315279739,-0.005683748793884558,-0.005215784728300088
0.6306133518393617,-3.943487709646525e-007,1.143285522120507e-005,-0.003182572549051521,-0.005438875191684012,-2.967152263444461e-006,-0.004620219238824219,-0.005894532653644341,-0.005594611514380343,-0.005362957958147785
0.6388031356846405,-3.941937446333768e-007,2.526036707095614e-005,-0.003074921540445641,-0.005479211370430337,-3.523008515138315e-006,-0.004619152940028598,-0.005825002992008943,-0.005505474234876351,-0.005189875773942032
0.6469929195299192,-3.927003311488646e-007,0.0004977586739962625,-0.002705517479371089,-0.00509676375020196,-3.480125455146421e-006,-0.004618086641232949,-0.005800218711298127,-0.005447930891488206,-0.005204987116366744
0.655182703375198,-3.911541555946876e-007,0.0002565809181760415,-0.002698928683214974,-0.004734490813060932,-3.129711523719436e-006,-0.004524538394574035,-0.005664624794762596,-0.005432837494907306,-0.005220098458791456
0.6633724872204767,-3.896079769008347e-007,1.540316235626449e-005,-0.002735941780211637,-0.004372217875919904,-1.249172430828338e-006,-0.004430990147915148,-0.00559957223821661,-0.005628109284448568,-0.005331654948766307
0.6715622710657554,-3.880650820197555e-007,0.0003663940637688157,-0.0027729548772083,-0.003865725695214872,-1.240415621217572e-006,-0.004389908490780414,-0.005608678915690918,-0.00582338107398972,-0.005817181281555728
0.6797520549110342,-3.873628861303761e-007,0.005609373362554404,-0.002154911259366232,-0.003332512922858522,-1.30408084741962e-006,-0.004327133190629079,-0.005617785593165253,-0.006038841681814677,-0.005325995595180433
0.6879418387563129,-3.850752988723213e-007,0.02785704404688394,0.003001286266484382,0.004290899043585372,-1.36774607373269e-006,-0.003212994446595702,-0.004774954130506021,-0.005073535255772921,-0.005048730133049739
0.6961316226015916,-3.828329384517708e-007,0.02306007776422225,0.001495721925578009,0.0034158423400239,-3.26003372741468e-006,-0.003176662215794907,-0.004688392769331751,-0.004828584610324205,-0.00491306851338924
0.7043214064468704,-3.808893805230252e-007,0.01826311148156012,-9.842415328420451e-006,0.002540785636462428,-1.238996675922977e-006,-0.003140329984994084,-0.004601831408157509,-0.004583633964875378,-0.004777406893728742
0.712511190292149,-3.802140371234817e-007,0.01819104589692699,-0.0004487648551516066,0.00110123722499772,-1.133660939012238e-006,-0.002947169797768406,-0.004376226553091112,-0.003957838665250013,-0.004839623032321216
0.7207009741374277,-3.795386937239312e-007,0.03762106017359113,0.005760715632825431,0.005571240026739865,-1.205385705027595e-006,-0.002880069767217136,-0.00417377361859092,-0.003637180685413965,-0.004901839170913691
0.7288907579827065,-3.769493349478001e-007,0.0747331857654574,0.009015210023142206,0.0100086945551619,-1.27711047093193e-006,-0.002235243274305188,-0.003122787466148025,-0.00294054615408712,-0.005037828938441513
0.7370805418279852,-3.76447214035399e-007,0.07729243853079471,0.008096778172402452,0.009080577286509683,-1.525895739984406e-006,-0.002005541704166308,-0.003139285061184105,-0.002894628329042859,-0.00427731621891192
0.745270325673264,-3.759450931229979e-007,0.06760174318543433,0.007178346321662643,0.008152460017857466,-2.702632390216841e-006,-0.002089607934952553,-0.003155782656220213,-0.003022643390605984,-0.004281838854597653
0.7534601095185427,-3.720691583178684e-007,0.05791104784007306,0.003764183612280869,0.004396980062036648,-1.647905457535792e-006,-0.002173674165738798,-0.00329085227519188,-0.003150658452169108,-0.004286361490283497
0.7616498933638214,-3.692303287052279e-007,0.02418034147784365,-0.0001181345206076601,7.24452752762228e-005,-1.733425278649392e-006,-0.003575496609780626,-0.004499051961821265,-0.004381087639554471,-0.004471484082548716
0.7698396772091002,-3.672368899525873e-007,0.01964903513139316,-0.0004948760256332507,-0.001192471373594128,-1.818945099874014e-006,-0.003848249219604555,-0.004750463269187905,-0.004721553486759733,-0.004555100021097824
0.7780294610543789,-3.65495394673742e-007,0.01511772878494178,-0.0008716175306588414,-0.002109332055778235,-2.0364099737602e-006,-0.003773129275300241,-0.004635356844565591,-0.004704289945451357,-0.004805204523611106
0.7862192448996576,-3.641481621295822e-007,0.002246888153067506,-0.002019444286627092,-0.003026192737962286,-2.007998844422154e-006,-0.003698009330995955,-0.004520250419943306,-0.004687026404142869,-0.005350003207393872
0.7944090287449364,-3.628036562276088e-007,0.02859507764280433,0.001453701939837349,0.001377167082350417,-2.456938002382003e-006,-0.002992979482554919,-0.004095027678664653,-0.004385031307218346,-0.004922892675827018
0.802598812590215,-3.611073070455377e-007,0.04852004315227676,0.002794134217038724,0.00285528340281449,-2.905877160452874e-006,-0.002821656918778143,-0.003951533768627252,-0.004254032575378153,-0.004787938768602396
0.8107885964354937,-3.576230157334125e-007,0.03879842644213527,0.001661769450897521,0.002110659835670825,-3.927988158292095e-006,-0.002951738596110809,-0.004034386426393838,-0.004253780622667458,-0.004784907973954811
0.8189783802807725,-3.553355311603016e-007,0.02907680973199378,0.0005294046847562628,0.001366036268527215,-3.794727531203357e-006,-0.003081820273443447,-0.004117239084160423,-0.004253528669956541,-0.004781877179307226
0.8271681641260512,-3.539369031476079e-007,0.03198382934927491,0.001656178076721748,0.002428091837190394,-3.799672321669334e-006,-0.003119279754543458,-0.004210048718467585,-0.004315984470942058,-0.004952930305965997
0.8353579479713299,-3.507062345334856e-007,0.03114005262019504,0.001731530578465312,0.001283403667539762,-3.804617112246334e-006,-0.003156739235643469,-0.004302858352774747,-0.004378440271927575,-0.005123983432624768
0.8435477318166087,-3.492089704683517e-007,0.03029627589111472,0.001669513508000264,0.0001387154978891303,-3.665850006662197e-006,-0.003553209035700694,-0.004652205076785793,-0.004813122572813966,-0.005504241518943465
0.8517375156618874,-3.472128382890246e-007,0.02462910384846628,0.001607496437535216,-0.0001683281403955794,-3.831917737895374e-006,-0.003665768199407476,-0.004768470672437214,-0.004928057690435694,-0.005124323263028918
0.8599272995071661,-3.459924631469859e-007,0.01896193180581784,0.001408109794861556,-0.0004753717786802336,-3.997985469128551e-006,-0.003778327363114231,-0.004884736268088608,-0.005042992808057423,-0.004957637469180209
0.8681170833524448,-3.447720880049507e-007,0.01454100608051379,-0.0008531066281611821,-0.003426257090551554,-4.957917790204824e-006,-0.004066690614265428,-0.005011795755432175,-0.005417257889909877,-0.00479095167533139
0.8763068671977237,-3.426244264620459e-007,0.06505601364657787,0.003638605123842953,0.001549278062937198,-5.714889191654748e-006,-0.003201190963203843,-0.004236523504963119,-0.004646952790229308,-0.004554212744012798
0.8844966510430024,-3.375081490409916e-007,0.07374117703937699,0.005046756805077268,0.004034851642429282,-4.16880069697978e-006,-0.003035150081292098,-0.004289880031492305,-0.004449385947112639,-0.004587076457920336
0.892686434888281,-3.341713884864317e-007,0.07510810312597993,0.005742939980257766,0.006520425221921367,-4.04935803555162e-006,-0.003036307818988476,-0.00434323655802149,-0.004463773685727923,-0.004619940171827874
0.9008762187335597,-3.307918122897671e-007,0.07281591055948455,0.006083138902411411,0.003644785610294021,-4.362978082816937e-006,-0.003037465556684854,-0.004581864309519179,-0.004478161424343319,-0.004661424924998991
0.9090660025788384,-3.293431630809682e-007,0.07052371799298962,0.001207343371700087,0.0007691459986666205,-4.676598130082255e-006,-0.003205821913989299,-0.004820492061016896,-0.004704503744690669,-0.004702909678169887
0.9172557864241173,-3.25307665566793e-007,-0.003273545229686814,-0.003668452159011237,-0.005138161017321452,-4.975929355888198e-006,-0.004589118264484132,-0.005810193865431801,-0.006189466925722309,-0.005172791081914707
0.925445570269396,-3.195461363586886e-007,-0.00646013341293461,-0.004109862907258621,-0.006687094181376752,-5.400881519901368e-006,-0.004916605448015726,-0.005981060000987526,-0.006691738335379949,-0.005373108235263491
0.9336353541146747,-3.169556262344643e-007,-0.002405130744812301,-0.003986015812651567,-0.006594725846675364,-7.318753219243135e-006,-0.004926689102505599,-0.005990678601823146,-0.006779604251167526,-0.005392501278495665
0.9418251379599534,-3.145191313938741e-007,-0.0003718103330863087,-0.003997103016858017,-0.00656953434343871,-7.353189162784268e-006,-0.004936772756995417,-0.006000297202658822,-0.006867470166954992,-0.00537684136322103
0.9500149218052321,-3.113316882190596e-007,-0.0001446440903132285,-0.004008190221064412,-0.006544342840202,-7.18773259211769e-006,-0.004982833243139334,-0.006083001816919287,-0.006981511112845174,-0.00537825327333763
0.9582047056505108,-3.078438452246875e-007,-0.0008205549320163819,-0.003985236685937255,-0.006484064690133851,-5.244519669100889e-006,-0.004967703409476026,-0.006084761503956149,-0.006796547969713962,-0.005379665183454008
0.9663944894957897,-3.028758575784815e-007,-0.001496465773719091,-0.004000176178565185,-0.006518542805579064,-3.880860314331436e-006,-0.004966373559819853,-0.006086521190993038,-0.006729265720722411,-0.005803118917944827
0.9745842733410683,-2.965548439416814e-007,-0.003350548864117453,-0.00401511567119317,-0.006553020921024333,-3.655910114197525e-006,-0.004965043710163652,-0.006110711571735122,-0.006661983471730859,-0.006062106874976103
0.982774057186347,-2.901367155463373e-007,0.00094122162305732,-0.00352145233731288,-0.005878718726680443,-3.677248888833695e-006,-0.00484011387478861,-0.005955592616153166,-0.005960854252810011,-0.005950915343963303
0.9909638410316257,-2.851189655681402e-007,0.001610364964222733,-0.00352198412312521,-0.005773925441333538,-3.698587663358843e-006,-0.004832665460470037,-0.005886082881051469,-0.006005101804354318,-0.005923427716976626
0.9991536248769044,-2.795937238378559e-007,-4.061161461610396e-005,-0.003720758635251009,-0.006030835046756056,-5.452946502670919e-006,-0.004870931716954574,-0.005894660461215034,-0.006049349355898737,-0.005937792042002954
1.007343408722183,-2.739805339031128e-007,-0.001691588193454496,-0.003919533147376808,-0.006287744652178573,-6.07252547490944e-006,-0.004909197973439083,-0.0059032380413786,-0.00616642796519673,-0.005952156367029393
1.015533192567462,-2.681563963453405e-007,-0.003281533093401734,-0.003996953565203465,-0.006665257607610997,-4.276226500898872e-006,-0.004992352869944039,-0.006036294686901977,-0.006500262857417671,-0.006324360874424007
1.023722976412741,-2.614871053306898e-007,-0.002532963291419055,-0.003824953505602524,-0.006694593279968297,-3.282600396281588e-006,-0.00503392346833878,-0.006097359743736569,-0.006689005871868381,-0.00590614816252022
1.031912760258019,-2.546826513688851e-007,-0.0005107316719725752,-0.003681935558193683,-0.006567552498558948,-2.80475305936001e-006,-0.005039185832463905,-0.006061744962817306,-0.006780337995663244,-0.005498248836245612
1.040102544103298,-2.478624725785091e-007,-0.0004510941821811443,-0.003538917610784897,-0.006518547028589783,-2.921081052265073e-006,-0.005044448196589058,-0.006056346987582922,-0.006871670119457995,-0.005350628240887168
1.048292327948577,-2.392214951321518e-007,-0.001185737333835313,-0.00367764555441763,-0.006608764467162298,-3.037409045170136e-006,-0.005122868336005282,-0.006094616614444937,-0.006839829828826138,-0.005203007645528612
1.056482111793856,-2.328503640048885e-007,-0.001920380485490369,-0.003816373498050363,-0.006698981905734813,-3.726839204687416e-006,-0.005148724951368561,-0.006132886241306951,-0.006913378918586788,-0.005263234366089553
1.064671895639134,-2.265241910752655e-007,-0.00344930427859147,-0.004144775632275277,-0.006928422252848898,-3.951790901512986e-006,-0.00517458156673184,-0.006214823470265363,-0.006986928008347659,-0.005323461086650383
1.072861679484413,-2.163445825481766e-007,-0.005111450279276841,-0.004352550819466006,-0.007354816083841753,-5.465670221305174e-006,-0.005233208787692359,-0.006264012798024632,-0.007190117576662991,-0.005557583323467785
1.081051463329692,-2.068928732596523e-007,-0.004077350872222496,-0.004233514883573375,-0.007313283307969598,-4.658452794292778e-006,-0.005215670486616267,-0.006261280488606025,-0.00703805026010973,-0.005571046942746571
1.08924124717497,-2.003862378296764e-007,0.001558984642656025,-0.003670229821381876,-0.006604866776397378,-4.777233488018062e-006,-0.005068978631541682,-0.006193445534003444,-0.006649919557136785,-0.005315086790110724
1.097431031020249,-1.944614929267272e-007,0.0009492058571307638,-0.00379005923060699,-0.006306805458142606,-4.896014181854369e-006,-0.004915105004019621,-0.006107044647926802,-0.006715792757305272,-0.005396790862662981
1.105620814865528,-1.851049268435275e-007,0.0003394270716059467,-0.003909888639832049,-0.006511736000328339,-5.575694952186794e-006,-0.004981149861622208,-0.006069147468263092,-0.00678166595747387,-0.005478494935215239
1.113810598710807,-1.74379243241634e-007,-0.002669179824057011,-0.004309693878308096,-0.006716666542514016,-5.852935573869011e-006,-0.005047194719224796,-0.006205990337492279,-0.006946030621738264,-0.005705940446538826
1.122000382556085,-1.665181999612048e-007,-0.003609421674732882,-0.004600524358541913,-0.007137478091601257,-6.130176195329185e-006,-0.005179287456461082,-0.006342833206721438,-0.007379897123902079,-0.006256092288837278
1.130190166401364,-1.609885259012088e-007,-0.003815331805562039,-0.004594216806761808,-0.007285009500560047,-6.786375813749856e-006,-0.005244648490076637,-0.00638808018310677,-0.007318729589260498,-0.006676996125623447
1.138379950246643,-1.52545674359815e-007,-0.002247314902728892,-0.004403156948198705,-0.007069562638672255,-4.167419455858301e-006,-0.005201632181310978,-0.006310594475171877,-0.007061552262331738,-0.006411082493129494
1.146569734091922,-1.427452435529449e-007,-0.001524976922236743,-0.004288868078159369,-0.007020674989635156,-3.855234400607088e-006,-0.005175103292024835,-0.006297089627829766,-0.007013022793124657,-0.006217413893676471
1.1547595179372,-1.348488040192816e-007,-0.001373441342744641,-0.004258658648368219,-0.007016941319911541,-3.830080355538001e-006,-0.005148574402738693,-0.006283584780487656,-0.006964493323917576,-0.006127871986413513
1.162949301782479,-1.269365144347216e-007,-0.002129479790446975,-0.004383805673660257,-0.007113999066629406,-3.703931859444509e-006,-0.005182254853318469,-0.006227651139297741,-0.007018989307457479,-0.006038330079150778
1.171139085627758,-1.193699225431333e-007,-0.002885518238149309,-0.004508952698952295,-0.007211056813347272,-3.649173138997597e-006,-0.005215935303898217,-0.006226594729815627,-0.007073485290997494,-0.00605507584442655
1.179328869473036,-1.102329314483751e-007,-0.004039878262245278,-0.004817319220870364,-0.007408905976506675,-3.885036003681286e-006,-0.005292106534662486,-0.006235253562546339,-0.007231190271342447,-0.006071821609702433
1.187518653318315,-1.030672989841205e-007,-0.003974396917898471,-0.004766696956635452,-0.007471236209898258,-4.12089886814293e-006,-0.005309517948087025,-0.006243912395277079,-0.007241623334389158,-0.006393980774603736
1.195708437163594,-9.675920699752858e-008,-0.003874506954061108,-0.004667767545954327,-0.007379252638980205,-4.647383317735176e-006,-0.005315530958931225,-0.006258178704192513,-0.006979324504850171,-0.006793270548985486
1.203898221008873,-8.939427657640373e-008,-0.003868021169945113,-0.004632289044647242,-0.007378937484618098,-4.514715425174565e-006,-0.005321543969775383,-0.006272445013107947,-0.006974854812990761,-0.006398738001666238
1.212088004854151,-8.23750613588789e-008,-0.004181973159651964,-0.004633941505064798,-0.007461645717230736,-4.66941840004953e-006,-0.005340285449420765,-0.006358061427639228,-0.007009313572856835,-0.006009391211202808
1.22027778869943,-7.383340843053477e-008,-0.004495925149359259,-0.004635593965482299,-0.007544353949843374,-4.824121374813473e-006,-0.005361253946126174,-0.006478375873089637,-0.007043772332722909,-0.006009929393959168
1.228467572544709,-6.65176974801035e-008,-0.004849238263160416,-0.004612253635263075,-0.007616156612190561,-5.590719744485995e-006,-0.005394204215387985,-0.006511816474829235,-0.007448112872711077,-0.006010467576715528
